0.967150	0.999999	4808.500000	4769.000000
0.973750	0.978100	4531.000000	4458.000000
0.917500	0.935200	1784.500000	1691.000000
0.951250	0.947650	2228.500000	2135.000000
0.961550	0.974950	3282.000000	3206.500000
0.067650	0.359600	2118.500000	763.000000
0.958450	0.977950	4467.500000	4370.000000
0.931850	0.975500	5054.000000	4922.500000
0.979400	0.979850	7345.000000	7212.000000
0.015150	0.000000	1353.000000	0.000000
0.023650	0.024750	2302.500000	64.000000
0.039700	0.000000	797.000000	0.000000
0.965550	0.973300	3808.000000	3704.000000
0.289850	0.000000	3040.500000	0.000000
0.981600	0.987500	6314.000000	6233.500000
0.975300	0.980200	5681.500000	5585.000000
