0.975250	0.987650	4023.500000	3973.500000
0.988100	0.984900	3430.500000	3379.000000
0.975450	0.989300	6285.000000	6217.500000
0.041600	0.000000	4154.500000	0.000000
0.963100	0.999999	6042.000000	5984.000000
0.963700	0.999999	6041.500000	5984.000000
0.013300	0.000000	6908.000000	0.000000
0.979500	0.999999	6445.500000	6382.000000
0.015750	0.014350	2949.500000	43.000000
0.062050	0.062650	2949.500000	189.500000
0.967700	0.984400	4504.000000	4434.000000
0.051950	0.000000	4562.500000	0.000000
0.981900	0.999999	7252.500000	7190.000000
0.966650	0.999999	6137.000000	6080.000000
0.966200	0.999999	6136.000000	6077.000000
0.920400	0.988650	1747.500000	1728.500000
