0.987450	0.999999	2735.000000	2709.500000
0.984150	0.979050	2103.500000	2059.500000
0.980750	0.981450	2309.500000	2266.500000
0.981250	0.980600	2312.000000	2267.000000
0.989200	0.987300	4327.500000	4272.000000
0.977900	0.977300	2316.000000	2266.000000
0.981200	0.982250	3934.000000	3866.500000
0.987850	0.987100	5259.500000	5192.500000
0.021650	0.000000	972.500000	0.000000
0.029050	0.018550	1699.000000	32.000000
0.047800	0.035950	1699.000000	62.500000
0.986850	0.985550	3140.500000	3095.000000
0.982050	0.970150	1458.500000	1420.500000
0.049050	0.000000	4715.000000	0.000000
