0.026100	0.000000	4762.000000	0.000000
0.979050	0.984150	2412.000000	2374.000000
0.981450	0.980750	1959.000000	1922.500000
0.980600	0.981250	1959.500000	1923.500000
0.988300	0.999999	4530.500000	4488.000000
0.987300	0.989200	4135.500000	4090.000000
0.977300	0.977900	2137.500000	2090.500000
0.982250	0.981200	3722.500000	3651.000000
0.987100	0.987850	5210.000000	5148.500000
0.018900	0.000000	1066.500000	0.000000
0.018550	0.029050	1628.500000	46.500000
0.035950	0.047800	1628.500000	76.500000
0.985550	0.986850	3004.500000	2964.500000
0.989700	0.999999	4333.000000	4292.500000
0.970150	0.982050	1326.000000	1300.500000
