0.975150	0.999999	6034.500000	5982.500000
0.950250	0.975250	3347.500000	3265.000000
0.962650	0.988100	3514.500000	3459.500000
0.974100	0.975450	4957.000000	4825.500000
0.956000	0.963100	4936.000000	4715.000000
0.955050	0.963700	4935.000000	4717.000000
0.966750	0.979500	4520.000000	4386.500000
0.014850	0.015750	1884.000000	27.500000
0.017500	0.000000	1143.000000	0.000000
0.039800	0.000000	1087.000000	0.000000
0.014200	0.000000	960.500000	0.000000
0.059200	0.062050	1883.500000	104.500000
0.945350	0.967700	3610.000000	3485.500000
0.973000	0.981900	4979.500000	4857.500000
0.970000	0.966650	3727.500000	3575.500000
0.971400	0.966200	3725.500000	3572.500000
0.987850	0.920400	1334.000000	1262.500000
