0.975250	0.969200	4214.000000	4111.500000
0.988100	0.962750	3480.500000	3364.000000
0.975450	0.966550	4969.000000	4824.000000
0.041600	0.000000	3286.000000	0.000000
0.963100	0.964100	3787.000000	3657.000000
0.963700	0.964150	3786.500000	3656.500000
0.013300	0.000000	5575.500000	0.000000
0.979500	0.971000	6223.500000	6058.500000
0.015750	0.000000	1815.000000	0.000000
0.062050	0.059950	2748.500000	191.000000
0.967700	0.957150	4442.500000	4273.000000
0.051950	0.000000	3881.000000	0.000000
0.981900	0.974950	6023.500000	5873.500000
0.966650	0.971200	6152.000000	5994.500000
0.966200	0.971500	6145.000000	5993.000000
0.920400	0.966500	1875.000000	1833.000000
