0.987850	0.999999	4814.500000	4794.500000
0.982200	0.999999	3643.500000	3620.500000
0.018950	0.000000	0.000000	0.000000
0.021000	0.000000	0.000000	0.000000
0.013900	0.000000	0.000000	0.000000
0.172400	0.000000	0.000000	0.000000
0.989000	0.999999	4671.500000	4648.500000
0.989950	0.999999	4569.500000	4552.000000
0.013150	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000
