0.976200	0.984650	3036.500000	2990.500000
0.984800	0.987700	4428.500000	4373.000000
0.976850	0.985100	3026.500000	2982.500000
0.011000	0.000000	2990.000000	0.000000
0.950850	0.982150	2204.000000	2164.500000
0.015950	0.000000	4028.000000	0.000000
0.985950	0.999999	6290.500000	6250.500000
0.017450	0.014550	4259.000000	57.000000
0.017900	0.020150	4259.000000	85.000000
0.012450	0.000000	2319.000000	0.000000
0.984000	0.999999	5082.500000	5036.000000
0.989650	0.999999	5940.500000	5902.000000
0.016700	0.000000	591.500000	0.000000
0.018150	0.000000	3888.000000	0.000000
