0.984800	0.965200	2307.000000	2241.000000
0.977050	0.968250	2028.000000	1970.000000
0.977900	0.968050	2029.000000	1970.500000
0.985500	0.986700	4409.500000	4354.500000
0.983400	0.000000	4423.500000	0.000000
0.985100	0.986300	3642.000000	3595.000000
0.976600	0.980600	2645.000000	2596.000000
0.984300	0.985350	4000.000000	3944.000000
0.988600	0.986750	4575.000000	4516.000000
0.017100	0.000000	1360.500000	0.000000
0.020600	0.018550	2032.000000	36.000000
0.030400	0.000000	1131.500000	0.000000
0.064600	0.000000	799.500000	0.000000
0.984350	0.983400	3141.000000	3090.500000
0.959750	0.976600	2084.500000	2039.500000
0.989150	0.989500	4491.500000	4443.500000
0.964600	0.973800	706.500000	685.000000
