0.026100	0.000000	4478.500000	0.000000
0.979050	0.975700	2237.500000	2183.500000
0.981450	0.967250	1626.500000	1573.500000
0.980600	0.967900	1627.500000	1575.500000
0.988300	0.984800	4078.000000	4016.000000
0.987300	0.983550	3776.000000	3714.000000
0.977300	0.968150	2011.500000	1949.500000
0.982250	0.976000	3472.000000	3390.500000
0.987100	0.986900	4836.000000	4773.000000
0.018900	0.000000	1182.500000	0.000000
0.018550	0.000000	1059.000000	0.000000
0.035950	0.032400	1700.000000	52.500000
0.985550	0.976600	2828.000000	2762.000000
0.989700	0.984650	4204.500000	4140.000000
0.970150	0.969650	1369.500000	1336.500000
