0.989300	0.989850	2444.500000	2419.000000
0.016450	0.000000	3412.500000	0.000000
0.987850	0.989100	5112.500000	5055.500000
0.989400	0.999999	4875.500000	4827.500000
0.018500	0.000000	904.000000	0.000000
0.026900	0.000000	964.500000	0.000000
0.037550	0.045800	1555.000000	70.000000
0.986850	0.986550	2864.500000	2824.500000
0.010850	0.000000	653.500000	0.000000
0.989650	0.999999	4733.000000	4694.500000
0.984150	0.985500	2324.000000	2288.500000
0.986700	0.989200	3790.000000	3750.000000
0.974900	0.978300	1506.500000	1483.500000
