0.969750	0.999999	3391.000000	3366.000000
0.965200	0.985600	2835.000000	2794.000000
0.968250	0.982300	1974.000000	1939.000000
0.968050	0.982550	1975.000000	1940.500000
0.986700	0.999999	3841.500000	3803.000000
0.986300	0.989100	3903.500000	3860.000000
0.980600	0.978650	2223.000000	2175.500000
0.985350	0.987050	4289.500000	4234.500000
0.986750	0.988750	5107.500000	5050.000000
0.018550	0.020400	2332.500000	47.500000
0.983400	0.987400	2997.000000	2959.000000
0.976600	0.970400	1427.500000	1385.500000
0.989500	0.999999	4179.500000	4139.500000
0.973800	0.979750	1296.000000	1271.000000
