0.972550	0.976850	2863.000000	2796.500000
0.973850	0.971250	2916.500000	2832.500000
0.971550	0.959650	2122.000000	2036.000000
0.970600	0.959000	2124.500000	2037.000000
0.988600	0.978950	4302.000000	4211.000000
0.979350	0.979400	4377.500000	4286.500000
0.324800	0.719350	5850.500000	4203.000000
0.977300	0.963950	2336.000000	2252.000000
0.986400	0.979000	5253.000000	5142.500000
0.020700	0.019600	2552.000000	50.500000
0.065700	0.064900	2551.000000	172.500000
0.976800	0.974650	3527.000000	3437.500000
0.989350	0.984450	5186.000000	5104.500000
0.016900	0.000000	1834.000000	0.000000
0.911350	0.966350	1865.000000	1815.500000
0.022800	0.000000	1842.500000	0.000000
0.019900	0.000000	1843.000000	0.000000
0.036200	0.000000	1843.000000	0.000000
0.012250	0.000000	1843.000000	0.000000
0.029850	0.000000	1835.500000	0.000000
0.019900	0.000000	1847.500000	0.000000
0.038550	0.000000	1847.500000	0.000000
0.019900	0.000000	1854.000000	0.000000
0.016450	0.000000	1844.500000	0.000000
0.032300	0.000000	1844.500000	0.000000
0.021850	0.000000	1838.500000	0.000000
