0.985600	0.965200	2307.000000	2241.000000
0.982300	0.968250	2028.000000	1970.000000
0.982550	0.968050	2029.000000	1970.500000
0.989100	0.986300	3642.000000	3595.000000
0.978650	0.980600	2645.000000	2596.000000
0.987050	0.985350	4000.000000	3944.000000
0.988750	0.986750	4575.000000	4516.000000
0.020400	0.018550	2032.000000	36.000000
0.036550	0.000000	1131.500000	0.000000
0.064450	0.000000	799.500000	0.000000
0.987400	0.983400	3141.000000	3090.500000
0.970400	0.976600	2084.500000	2039.500000
0.017850	0.000000	4370.500000	0.000000
0.210800	0.000000	3630.000000	0.000000
0.979750	0.973800	706.500000	685.000000
0.210250	0.000000	1814.000000	0.000000
