0.989300	0.999999	3335.000000	3308.500000
0.016450	0.000000	3629.500000	0.000000
0.987850	0.999999	5132.500000	5090.000000
0.989400	0.999999	5380.000000	5343.000000
0.018500	0.016200	2023.000000	31.500000
0.026900	0.029150	2023.000000	55.000000
0.037550	0.043800	2023.000000	82.000000
0.986850	0.999999	3807.000000	3775.500000
0.010850	0.000000	1029.500000	0.000000
0.989650	0.999999	4544.500000	4512.500000
0.984150	0.988150	2993.000000	2956.500000
0.986700	0.999999	4267.500000	4232.500000
0.974900	0.984000	1446.500000	1428.000000
