0.987450	0.982500	2550.000000	2504.500000
0.984150	0.975700	2237.500000	2183.500000
0.980750	0.967250	1626.500000	1573.500000
0.981250	0.967900	1627.500000	1575.500000
0.989200	0.983550	3776.000000	3714.000000
0.977900	0.968150	2011.500000	1949.500000
0.981200	0.976000	3472.000000	3390.500000
0.987850	0.986900	4836.000000	4773.000000
0.021650	0.016650	1700.000000	27.500000
0.029050	0.000000	1059.000000	0.000000
0.047800	0.032400	1700.000000	52.500000
0.986850	0.976600	2828.000000	2762.000000
0.982050	0.969650	1369.500000	1336.500000
0.049050	0.000000	5325.500000	0.000000
